Category,Processed_Message,Anomaly_Label
0,"['ltgt', 'think', 'say', 'syllabus']",normal
0,"['umma', 'say', 'anything']",normal
0,"['give', 'sec', 'think', 'think']",normal
1,"['panasonic', 'bluetoothhdset', 'free', 'nokia', 'free', 'motorola', 'free', 'doublemins', 'doubletxt', 'orange', 'contract', 'call', 'mobileupd8', '08000839402', 'call', '2optout']",normal
0,"['dont', 'quite', 'know', 'still', 'cant', 'get', 'hold', 'anyone', 'cud', 'pick', 'bout', '730pm', 'see', 'theyre', 'pub']",normal
0,"['poyyarikaturkolathupalayamunjalur', 'posterode', 'dis', 'ltgt']",normal
0,"['dear', 'heroi', 'leaving', 'qatar', 'tonite', 'apt', 'opportunitypls', 'keep', 'touch', 'ltemailgt', 'kerala']",normal
0,"['lol', 'would', 'mom', 'would', 'fit', 'tell', 'whole', 'family', 'crazy', 'terrible']",normal
0,"['got', 'home', 'babe', 'still', 'awake']",normal
0,"['dunno', 'close', 'oredi', 'ü', 'v', 'fan']",normal
0,"['buy', 'pizza', 'meat', 'lover', 'supreme', 'u', 'get', 'pick']",normal
0,"['ya', 'toldshe', 'wa', 'asking', 'wats', 'matter']",normal
0,"['dearregret', 'cudnt', 'pick', 'calldrove', 'frm', 'ctla', 'cochin', 'homeleft', 'mobile', 'carente', 'style', 'ishtamayoohappy', 'bakrid']",normal
1,"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', 'norm150ptone', '16']",anomaly
0,"['shall', 'send', 'exe', 'mail', 'id']",normal
0,"['nope', 'watching', 'tv', 'home', 'going', 'v', 'bored']",normal
0,"['knowwait', 'check']",normal
0,"['good', 'afternoon', 'glorious', 'anniversary', 'day', 'sweet', 'j', 'hope', 'find', 'happy', 'content', 'prey', 'think', 'send', 'teasing', 'kiss', 'across', 'sea', 'coaxing', 'image', 'fond', 'souveniers', 'cougarpen']",normal
1,"['guess', 'somebody', 'know', 'secretly', 'fancy', 'wan', 'na', 'find', 'give', 'u', 'call', '09065394514', 'landline', 'datebox1282essexcm61xn', '150pmin', '18']",normal
0,"['still', 'tonight']",normal
0,"['may', 'call', 'later', 'pls']",normal
0,"['hasnt', 'pattern', 'recently', 'crap', 'weekend']",normal
0,"['sore', 'throat', 'scratch', 'talk']",normal
0,"['yes', 'da', 'plm', 'ur', 'office']",normal
0,"['around', 'still', 'asleep', 'v']",normal
0,"['lol', 'forgot', 'eh', 'yes', 'ill', 'bring', 'babe']",normal
0,"['good', 'well', 'find', 'way']",normal
0,"['use', 'foreign', 'stamp', 'country', 'good', 'lecture']",normal
0,"['yup', 'bathe', 'liao']",normal
0,"['happy', 'new', 'year', 'no1', 'man']",normal
0,"['oh', 'mr', 'sheffield', 'wan', 'na', 'play', 'game', 'okay', 'youre', 'bos', 'im', 'nanny', 'give', 'raise', 'ill', 'give', 'one']",normal
0,"['zoe', 'hit', '2', 'im', 'fucking', 'shitin', 'il', 'defo', 'try', 'hardest', '2', 'cum', '2morow', 'luv', 'u', 'million', 'lekdog']",normal
0,"['hello', 'baby', 'get', 'back', 'mom', 'setting', 'computer', 'filling', 'belly', 'go', 'loverboy', 'miss', 'already', 'sigh']",anomaly
0,"['blanket', 'sufficient', 'thx']",normal
0,"['naughty', 'little', 'thought', 'better', 'flirt', 'flirt', 'n', 'flirt', 'rather', 'loving', 'someone', 'n', 'gettin', 'hurt', 'hurt', 'n', 'hurt', 'gud', 'nyt']",normal
0,"['edison', 'ha', 'rightly', 'said', 'fool', 'ask', 'question', 'wise', 'man', 'answer', 'know', 'u', 'speechless', 'viva', 'gmgngegnt']",normal
0,"['talking', 'thats', 'de', 'wont']",normal
0,"['today', 'going', 'college', 'able', 'atten', 'class']",normal
0,"['im', 'class', 'holla', 'later']",normal
0,"['easy', 'ahsen', 'got', 'selected', 'mean', 'good']",normal
0,"['mmm', 'thats', 'better', 'got', 'roast', 'i\x92d', 'b', 'better', 'drink', '2', 'good', 'indian']",normal
1,"['know', 'someone', 'know', 'fancy', 'call', '09058097218', 'find', 'pobox', '6', 'ls15hb', '150p']",normal
0,"['come', 'round']",normal
0,"['1', 'thing', 'change', 'sentence', 'want', '2', 'concentrate', 'educational', 'career', 'im', 'leaving']",normal
1,"['1000', 'flirting', 'txt', 'girl', 'bloke', 'ur', 'name', 'age', 'eg', 'girl', 'zoe', '18', '8007', 'join', 'get', 'chatting']",anomaly
0,"['walked', 'hour', '2', 'c', 'u', 'doesn\x92t', 'show', 'care', 'wont', 'u', 'believe', 'im', 'serious']",normal
1,"['18', 'day', 'euro2004', 'kickoff', 'u', 'kept', 'informed', 'latest', 'news', 'result', 'daily', 'unsubscribe', 'send', 'get', 'euro', 'stop', '83222']",normal
0,"['available', 'soiree', 'june', '3rd']",normal
0,"['u', 'noe', 'wat', 'time', 'e', 'place', 'dat', 'sell', '4d', 'close']",normal
0,"['got', 'another', 'job', 'one', 'hospital', 'data', 'analysis', 'something', 'start', 'monday', 'sure', 'thesis', 'got', 'finished']",normal
0,"['jay', 'getting', 'really', 'impatient', 'belligerent']",normal
0,"['hiya', 'comin', '2', 'bristol', '1', 'st', 'week', 'april', 'le', 'got', 'rudi', 'new', 'yr', 'eve', 'wa', 'snoringthey', 'drunk', 'u', 'bak', 'college', 'yet', 'work', 'sends', 'ink', '2', 'bath']",normal
0,"['im', 'work', 'please', 'call']",anomaly
0,"['u', 'drive', 'lor']",normal
0,"['ard', '515', 'like', 'dat']",normal
0,"['tell', 'theyre', 'female', 'v', 'howre', 'throwing', 'deciding', 'get']",normal
1,"['eastenders', 'tv', 'quiz', 'flower', 'doe', 'dot', 'compare', 'violet', 'e', 'tulip', 'f', 'lily', 'txt', 'e', 'f', '84025', '4', 'chance', '2', 'win', '£100', 'cash', 'wkent150p16']",normal
0,"['im', 'working', 'technical', 'support', 'voice', 'processnetworking', 'field']",normal
0,"['might', 'come', 'kerala', '2', 'daysso', 'prepared', 'take', 'leave', 'finalise', 'dont', 'plan', 'travel', 'visitneed', 'finish', 'urgent', 'work']",normal
0,"['ok', 'sure', 'time', 'tho', 'sure', 'get', 'library', 'class', 'try', 'see', 'point', 'good', 'eve']",normal
1,"['new', 'local', 'date', 'area', 'lot', 'new', 'people', 'registered', 'area', 'reply', 'date', 'start', '18', 'wwwflirtpartyus', 'replys150']",normal
0,"['thats', 'fine', 'ill', 'bitch', 'later']",normal
0,"['mum', 'went', '2', 'dentist']",normal
0,"['free', 'call', 'sir', 'waiting']",normal
0,"['meeting', 'u', 'work', 'tel', 'shall', 'work', 'tomorrow']",normal
1,"['someone', 'u', 'know', 'ha', 'asked', 'dating', 'service', '2', 'contact', 'cant', 'guess', 'call', '09058091854', 'revealed', 'po', 'box385', 'm6', '6wu']",normal
0,"['jus', 'finish', 'bathing']",normal
0,"['alright', 'ill', 'make', 'sure', 'car', 'back', 'tonight']",normal
1,"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', '£800', 'prize', 'guaranteed', 'call', '09050003091', 'land', 'line', 'claim', 'c52', 'valid12hrs']",normal
1,"['dear', 'uve', 'invited', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat', '86688']",normal
0,"['lul', 'im', 'gettin', 'juicy', 'gossip', 'hospital', 'two', 'nurse', 'talking', 'fat', 'gettin', 'one', 'think', 'shes', 'obese', 'oyea']",normal
0,"['aight', 'ill', 'get', 'fb', 'couple', 'minute']",normal
0,"['oi', 'ami', 'parchi', 'na', 'kicchu', 'kaaj', 'korte', 'iccha', 'korche', 'na', 'phone', 'ta', 'tul', 'na', 'plz', 'plz']",normal
0,"['download', 'clear', 'movie', 'dvd', 'copy']",normal
0,"['yep', 'pretty', 'sculpture']",normal
0,"['convey', 'regard']",normal
0,"['watching', 'surya', 'movie', '6', 'pm', 'vijay', 'movie', 'pokkiri']",normal
0,"['tell', 'happen', 'dont', 'behave', 'like', 'ok', 'need', 'say']",normal
0,"['u', 'get', 'pic', 'msg', 'phone']",normal
0,"['send', 'someone', 'else']",normal
0,"['wat', 'make', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']",normal
0,"['love', 'start', 'attractioni', 'feel', 'need', 'every', 'time', 'around', 'meshe', 'first', 'thing', 'come', 'thoughtsi', 'would', 'start', 'day', 'end', 'hershe', 'every', 'time', 'dreamlove', 'every', 'breath', 'ha', 'namemy', 'life', 'happen', 'around', 'hermy', 'life', 'named', 'heri', 'would', 'cry', 'herwill', 'give', 'happiness', 'take', 'sorrowsi', 'ready', 'fight', 'anyone', 'heri', 'love', 'craziest', 'thing', 'herlove', 'dont', 'proove', 'anyone', 'girl', 'beautiful', 'lady', 'whole', 'planeti', 'always', 'singing', 'praise', 'herlove', 'start', 'making', 'chicken', 'curry', 'end', 'makiing', 'sambarlife', 'beautiful', 'thenwill', 'get', 'every', 'morning', 'thank', 'god', 'day', 'mei', 'would', 'like', 'say', 'lotwill', 'tell', 'later']",normal
0,"['frndship', 'like', 'needle', 'clock', 'though', 'v', 'r', 'clock', 'v', 'r', 'nt', 'able', '2', 'met', 'evn', 'v', 'meetitz', '4few', 'second', 'bt', 'v', 'alwys', 'stay', 'conected', 'gud', '9t']",normal
0,"['dont', 'think', 'ha', 'spatula', 'hand']",normal
0,"['never', 'nothing']",normal
1,"['awarded', 'sipix', 'digital', 'camera', 'call', '09061221061', 'landline', 'delivery', 'within', '28days', 'c', 'box177', 'm221bp', '2yr', 'warranty', '150ppm', '16', 'p', 'p£399']",normal
0,"['goodmorning', 'today', 'late', 'ltdecimalgt', 'min']",normal
1,"['win', 'urgent', 'mobile', 'number', 'ha', 'awarded', '£2000', 'prize', 'guaranteed', 'call', '09061790121', 'land', 'line', 'claim', '3030', 'valid', '12hrs', '150ppm']",normal
0,"['please', 'da', 'call', 'mistake', 'side', 'sorry', 'da', 'pls', 'da', 'goto', 'doctor']",normal
0,"['r', 'meeting']",normal
0,"['well', 'weather', 'cali', 'great', 'complexity', 'great', 'need', 'car', 'move', 'freely', 'tax', 'outrageous', 'great', 'place', 'sad', 'part', 'missing', 'home']",normal
0,"['reached', 'home', 'tired', 'come', 'tomorro']",normal
0,"['ryder', 'unsoldnow', 'gibbs']",normal
1,"['dear', 'subscriber', 'ur', 'draw', '4', '£100', 'gift', 'voucher', 'b', 'entered', 'receipt', 'correct', 'wa', 'elvis', 'presley', 'birthday', 'txt', 'answer', '80062']",normal
0,"['dont', 'fret', 'ill', 'buy', 'ovulation', 'test', 'strip', 'send', 'wont', 'get', 'til', 'like', 'march', 'send', 'postal', 'addressull', 'alrightokay']",normal
0,"['gift', 'trying', 'get', 'throw', 'cliff', 'something']",normal
0,"['ne', 'thing', 'interesting', 'good', 'birthday', 'u', 'wrking', 'nxt', 'started', 'uni', 'today']",normal
0,"['busy', 'come', 'point', 'figure', 'tomorrow']",normal
0,"['yeah', 'go', 'bored', 'depressed', 'sittin', 'waitin', 'phone', 'ring', 'hope', 'wind', 'drop', 'though', 'scary']",anomaly
0,"['black', 'shirt', 'n', 'blue', 'jean', 'thk', 'c', 'ü']",normal
0,"['aiyah', 'sorry', 'lor', 'watch', 'tv', 'watch', 'forgot', '2', 'check', 'phone']",normal
1,"['message', 'important', 'information', 'o2', 'user', 'today', 'lucky', 'day', '2', 'find', 'log', 'onto', 'httpwwwurawinnercom', 'fantastic', 'surprise', 'awaiting']",normal
0,"['hen', 'night', 'going', 'swing']",normal
0,"['good', 'afternoon', 'love', 'go', 'day', 'woke', 'early', 'online', 'waiting', 'hmmm', 'italian', 'boy', 'online', 'see', 'grin']",anomaly
0,"['someone', 'smoke', 'every', 'time', 'ive', 'smoked', 'last', 'two', 'week', 'calling', 'texting', 'wanted', 'smoke']",normal
0,"['youll', 'get', 'headache', 'trying', 'figure', 'u', 'trust', 'math', 'promise']",normal
0,"['sfirst', 'timedhoni', 'rock']",normal
0,"['ok', 'ill', 'tell', 'company']",normal
0,"['awesome', 'think', 'get', '8th', 'usf', 'time', 'tonight']",normal
0,"['mean', 'still', 'think', 'teju']",normal
0,"['im', 'good', 'movie', 'ok', 'leave', 'hourish']",normal
0,"['nothis', 'kallis', 'home', 'groundamla', 'home', 'town', 'durban']",normal
0,"['let', 'make', 'saturday', 'monday', 'per', 'convenience']",normal
0,"['hey', 'time', 'driving', 'fri', 'go', 'evaluation', 'fri']",anomaly
1,"['449050000301', '£2000', 'price', 'claim', 'call', '09050000301']",normal
0,"['im', 'going', '4', 'lunch', 'wif', 'family', 'aft', 'dat', 'go', 'str', '2', 'orchard', 'lor']",anomaly
1,"['bored', 'speed', 'dating', 'try', 'speedchat', 'txt', 'speedchat', '80155', 'dont', 'like', 'em', 'txt', 'swap', 'get', 'new', 'chatter', 'chat80155', 'pobox36504w45wq', '150pmsg', 'rcd', '16']",normal
0,"['cancel', 'cheyyamoand', 'get', 'money', 'back']",normal
1,"['want', '750', 'anytime', 'network', 'min', '150', 'text', 'new', 'video', 'phone', 'five', 'pound', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'tomorrow']",normal
0,"['okok', 'okthenwhats', 'ur', 'today', 'plan']",normal
0,"['good', 'morning', 'princess']",normal
0,"['aiyar', 'sorry', 'lor', 'forgot', '2', 'tell', 'u']",normal
1,"['taking', 'part', 'mobile', 'survey', 'yesterday', '500', 'text', '2', 'use', 'however', 'wish', '2', 'get', 'txts', 'send', 'txt', '80160', 'tc', 'wwwtxt43com', '150p']",normal
0,"['tonight', 'mate', 'catching', 'sleep', 'new', 'number', 'way']",normal
0,"['height', 'oh', 'shit', 'situation', 'guy', 'throw', 'luv', 'letter', 'gal', 'fall', 'brother', 'head', 'gayd']",normal
1,"['ur', 'hmv', 'quiz', 'cashbalance', 'currently', '£500', 'maximize', 'ur', 'cashin', 'send', 'hmv1', '86688', '150pmsg']",normal
0,"['check', 'error', 'difficulty', 'correction']",normal
0,"['howz', 'painhope', 'u', 'r', 'fine']",normal
0,"['sorry', 'ill', 'call', 'later']",normal
0,"['good', 'morning', 'princess']",normal
0,"['entered', 'cabin', 'pa', 'said', 'happy', 'bday', 'bos', 'felt', 'special', 'askd', '4', 'lunch', 'lunch', 'invited', 'apartment', 'went']",normal
0,"['u', 'wake', 'already', 'thanx', '4', 'e', 'tau', 'sar', 'piah', 'quite', 'nice']",normal
0,"['k', 'need', 'login', 'anything']",normal
1,"['dont', 'forget', 'place', 'many', 'free', 'request', '1stchoicecouk', 'wish', 'information', 'call', '08707808226']",normal
0,"['lol', 'wa', 'busy']",normal
0,"['u', 'wearing']",normal
0,"['messagesome', 'text', 'missing', 'sendername', 'missing', 'number', 'missing', 'sentdate', 'missing', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']",normal
0,"['ohas', 'usual', 'vijay', 'film', 'different']",normal
1,"['dont', 'know', 'u', 'u', 'dont', 'know', 'send', 'chat', '86688', 'let', 'find', '150pmsg', 'rcvd', 'hgsuite3422landsroww1j6hl', 'ldn', '18', 'year']",normal
0,"['good', 'day', 'mine', 'wa', 'really', 'busy', 'much', 'tomorrow', 'night']",normal
0,"['way', 'send', 'shade', 'stuff', 'ha', 'wonderful']",normal
0,"['really', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', 'wat', 'u', 'copied', 'jus', 'got', 'use', 'u', 'happy', 'lar', 'still', 'haf', '2', 'study']",normal
1,"['thank', 'winner', 'notified', 'sm', 'good', 'luck', 'future', 'marketing', 'reply', 'stop', '84122', 'customer', 'service', '08450542832']",normal
0,"['babe', 'lost']",normal
0,"['ok', 'help', 'ask', 'shes', 'working', 'tmr']",normal
0,"['im', 'driving', 'raining', 'ill', 'get', 'caught', 'e', 'mrt', 'station', 'lor']",anomaly
0,"['drop', 'tank']",normal
0,"['said', 'text', 'one', 'time']",normal
0,"['sorry', 'ill', 'call', 'later']",normal
0,"['ok', 'go', 'change', 'also']",anomaly
1,"['1000', 'girl', 'many', 'local', '2', 'u', 'r', 'virgin', '2', 'r', 'ready', '2', '4fil', 'ur', 'every', 'sexual', 'need', 'u', '4fil', 'text', 'cute', '69911£150p']",normal
0,"['u', 'find', 'sitter', 'kaitlyn', 'wa', 'sick', 'slept', 'day', 'yesterday']",normal
0,"['sorry', 'man', 'accidentally', 'left', 'phone', 'silent', 'last', 'night', 'didnt', 'check', 'til', 'got']",normal
0,"['hey', 'something', 'came', 'last', 'min', 'think', 'wun', 'signing', 'tmr', 'hee']",normal
0,"['adult', 'would', 'learn', 'experience', 'real', 'danger', 'dont', 'like', 'peep', 'using', 'drug', 'dont', 'need', 'comment']",normal
0,"['hey', 'veggie', 'pizza']",normal
0,"['yun', 'buying', 'school', 'got', 'offer', '2000', 'plus']",normal
0,"['sure', 'neighbor', 'didnt', 'pick']",normal
0,"['k', 'sent']",normal
1,"['free', 'entry', '2', 'wkly', 'comp', 'win', 'fa', 'cup', 'final', 'tkts', '21st', 'may', '2005', 'text', 'fa', '87121', 'receive', 'entry', 'questionstd', 'txt', 'ratetcs', 'apply', '08452810075over18s']",normal
0,"['new', 'theory', 'argument', 'win', 'situation', 'loses', 'person', 'dont', 'argue', 'ur', 'friend', 'kick', 'amp', 'say', 'im', 'always', 'correct']",anomaly
0,"['well', 'im', 'computerless', 'time', 'make', 'oreo', 'truffle']",normal
0,"['haha', 'yeah', 'see', 'sec']",normal
0,"['number', 'sir']",normal
0,"['lol', 'im', 'hot', 'air', 'balloon']",normal
0,"['ok', 'bus', 'come', 'soon', 'come', 'otherwise', 'tomorrow']",normal
0,"['msg', 'r', 'time', 'passthey', 'silently', 'say', 'thinking', 'u', 'right', 'also', 'making', 'u', 'think', 'least', '4', 'moment', 'gd', 'ntswt', 'drms', 'shesil']",normal
0,"['yeah', 'probably', 'swing', 'roommate', 'finish', 'girl']",normal
1,"['got', 'take', '2', 'take', 'part', 'wrc', 'rally', 'oz', 'u', 'lucozade', 'energy', 'text', 'rally', 'le', '61200', '25p', 'see', 'pack', 'lucozadecoukwrc', 'itcould', 'u']",normal
0,"['happy', 'new', 'year', 'melody']",normal
0,"['ü', 'dun', 'need', 'pick', 'ur', 'gf']",normal
0,"['yay', 'better', 'told', '5', 'girl', 'either']",normal
0,"['horrible', 'u', 'eat', 'mac', 'eat', 'u', 'forgot', 'abt', 'already', 'rite', 'u', 'take', 'long', '2', 'reply', 'thk', 'toot', 'b4', 'b', 'prepared', 'wat', 'shall', 'eat']",normal
0,"['say', 'fantastic', 'chance', 'anything', 'need', 'bigger', 'life', 'lift', 'losing', '2', 'live', 'think', 'would', 'first', 'person', '2', 'die', 'n', 'v', 'q']",normal
0,"['nw', 'came', 'hme', 'da']",normal
0,"['im', 'outside', 'island', 'head', 'towards', 'hard', 'rock', 'youll', 'run']",normal
0,"['day', 'class', 'class']",normal
0,"['im', 'chennai', 'velachery']",normal
0,"['flippin', 'shit', 'yet']",normal
0,"['k', 'give', 'sec', 'breaking', 'ltgt', 'cstore']",normal
0,"['much', 'bad', 'avoid', 'like']",normal
0,"['yo', 'around', 'got', 'car', 'back']",normal
0,"['annoying', 'isnt']",normal
0,"['goodmorning', 'today', 'late', 'ltgt', 'min']",normal
0,"['point', 'hangin', 'mr', 'right', 'makin', 'u', 'happy']",normal
0,"['come', 'alivebetter', 'correct', 'good', 'looking', 'figure']",normal
0,"['case', 'guess', 'ill', 'see', 'campus', 'lodge']",normal
0,['done'],normal
0,"['come', 'home', 'one', 'last', 'time', 'wont', 'anything', 'trust']",normal
0,"['wa', 'night', 'worrying', 'appt', 'shame', 'missed', 'girl', 'night', 'quiz', 'popcorn', 'hair']",normal
1,"['sex', 'ur', 'mobile', 'free', 'sexy', 'pic', 'jordan', 'text', 'babe', '88600', 'every', 'wk', 'get', 'sexy', 'celeb', 'pocketbabecouk', '4', 'pic', '16', '£3wk', '087016248']",anomaly
0,"['ok', 'c', 'ya']",normal
1,"['1', 'new', 'voicemail', 'please', 'call', '08719181503']",normal
0,"['said', 'matter', 'mind', 'saying', 'matter']",normal
0,"['also', 'know', 'lunch', 'menu', 'da', 'know']",normal
0,"['al', 'doe', 'moan', 'n', 'e', 'thin', 'go', 'wrong', 'faultal', 'de', 'argument', 'r', 'faultfed', 'himso', 'bother', 'hav', '2go', 'thanxxx']",anomaly
0,"['neft', 'transaction', 'reference', 'number', 'ltgt', 'r', 'ltdecimalgt', 'ha', 'credited', 'beneficiary', 'account', 'ltgt', 'lttimegt', 'ltgt']",normal
0,"['otherwise', 'part', 'time', 'job', 'natuition']",normal
0,"['know', 'called']",normal
0,"['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear']",normal
0,"['thanks', 'understanding', 'ive', 'trying', 'tell', 'sura']",normal
1,"['win', 'year', 'supply', 'cd', '4', 'store', 'ur', 'choice', 'worth', '£500', 'enter', '£100', 'weekly', 'draw', 'txt', 'music', '87066', 'tscs', 'wwwldewcomsubs161win150ppmx3']",normal
0,"['whole', 'car', 'appreciated', 'last', 'two', 'dad', 'map', 'reading', 'semi', 'argument', 'apart', 'thing', 'going', 'ok', 'p']",normal
1,"['sim', 'subscriber', 'selected', 'receive', 'bonus', 'get', 'delivered', 'door', 'txt', 'word', 'ok', '88600', 'claim', '150pmsg', 'exp', '30apr']",normal
0,"['need', 'strong', 'arm']",normal
0,"['also', 'maaaan', 'missing']",normal
0,"['bday', 'real', 'april']",normal
0,"['guessin', 'aint', 'gon', 'na', '9']",normal
0,"['ok', 'come', 'ur', 'home', 'half', 'hour']",normal
0,"['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']",anomaly
0,"['yeah', 'probably', 'sure', 'ilol', 'let', 'u', 'know', 'personally', 'wuldnt', 'bother', 'ur', 'goin', 'mite', 'well']",normal
0,"['ill', 'text', 'creepy', 'like', 'wont', 'think', 'forgot']",normal
0,"['would', 'good', '…', 'ill', 'phone', 'tomo', 'lunchtime', 'shall', 'organise', 'something']",normal
1,"['1', 'new', 'voicemail', 'please', 'call', '08719181513']",normal
